"ROUTE_ID","STOP_ID","SCHEDULED","REAL_TIME","DELAY"
"E","BLTE00","2012-10-01 11:12:59 AM","2012-10-01 11:13:41 AM","0.7"
"E","VSNA00","2012-10-01 11:13:40 AM","2012-10-01 11:14:47 AM","1.12"
"E","BISE00","2012-10-01 11:15:33 AM","2012-10-01 11:17:14 AM","1.68"
"E","BOCA00","2012-10-01 11:17:20 AM","2012-10-01 11:18:25 AM","1.08"
"E","BELL00","2012-10-01 11:18:25 AM","2012-10-01 11:19:21 AM","0.93"
"E","CLGE00","2012-10-01 11:19:20 AM","2012-10-01 11:20:14 AM","0.9"
"E","RSMA00","2012-10-01 11:20:10 AM","2012-10-01 11:20:57 AM","0.78"
"E","SVON00","2012-10-01 11:20:36 AM","2012-10-01 11:21:27 AM","0.85"
"E","GAIU00","2012-10-01 11:21:14 AM","2012-10-01 11:22:19 AM","1.08"
"E","CIPO00","2012-10-01 11:22:20 AM","2012-10-01 11:23:23 AM","1.05"
"E","PPAL00","2012-10-01 11:23:00 AM","2012-10-01 11:24:09 AM","1.15"
"E","NAIS00","2012-10-01 11:24:02 AM","2012-10-01 11:25:07 AM","1.08"
"E","MARG00","2012-10-01 11:24:36 AM","2012-10-01 11:25:46 AM","1.17"
"E","ANRS00","2012-10-01 11:25:40 AM","2012-10-01 11:26:55 AM","1.25"
"E","CRBS00","2012-10-01 11:26:43 AM","2012-10-01 11:27:45 AM","1.03"
"E","CHVA00","2012-10-01 11:27:19 AM","2012-10-01 11:28:22 AM","1.05"
"E","SSCH00","2012-10-01 11:28:13 AM","2012-10-01 11:29:32 AM","1.32"
"E","GRAV00","2012-10-01 11:28:46 AM","2012-10-01 11:30:06 AM","1.33"
"E","VLLA00","2012-10-01 11:29:48 AM","2012-10-01 11:30:49 AM","1.02"
"E","TRIZ00","2012-10-01 11:30:35 AM","2012-10-01 11:31:20 AM","0.75"
"E","HERM00","2012-10-01 11:31:40 AM","2012-10-01 11:32:01 AM","0.35"
"E","HERM00","2012-10-01 11:37:00 AM","2012-10-01 11:36:55 AM","-0.08"
"E","TRIZ01","2012-10-01 11:38:14 AM","2012-10-01 11:38:07 AM","-0.12"
"E","VLLA01","2012-10-01 11:39:16 AM","2012-10-01 11:38:46 AM","-0.5"
"E","GRAV01","2012-10-01 11:40:17 AM","2012-10-01 11:39:33 AM","-0.73"
"E","SSCH01","2012-10-01 11:40:57 AM","2012-10-01 11:40:21 AM","-0.6"
"E","CHVA01","2012-10-01 11:42:15 AM","2012-10-01 11:41:17 AM","-0.97"
"E","CRBS01","2012-10-01 11:42:55 AM","2012-10-01 11:41:52 AM","-1.05"
"E","ANRS01","2012-10-01 11:44:00 AM","2012-10-01 11:43:00 AM","-1.0"
"E","MARG01","2012-10-01 11:45:08 AM","2012-10-01 11:44:17 AM","-0.85"
"E","NAIS01","2012-10-01 11:45:44 AM","2012-10-01 11:45:06 AM","-0.63"
"E","PPAL01","2012-10-01 11:46:55 AM","2012-10-01 11:46:06 AM","-0.82"
"E","CIPO01","2012-10-01 11:47:40 AM","2012-10-01 11:47:01 AM","-0.65"
"E","GAIU01","2012-10-01 11:48:48 AM","2012-10-01 11:47:47 AM","-1.02"
"E","SVON01","2012-10-01 11:49:40 AM","2012-10-01 11:48:30 AM","-1.17"
"E","CLGE01","2012-10-01 11:51:00 AM","2012-10-01 11:50:11 AM","-0.82"
"E","BELL01","2012-10-01 11:52:11 AM","2012-10-01 11:51:19 AM","-0.87"
"E","BOCA01","2012-10-01 11:53:20 AM","2012-10-01 11:52:33 AM","-0.78"
"E","BISE01","2012-10-01 11:55:06 AM","2012-10-01 11:53:56 AM","-1.17"
"E","VSNA01","2012-10-01 11:56:20 AM","2012-10-01 11:55:33 AM","-0.78"
"E","BLTE01","2012-10-01 11:57:44 AM","2012-10-01 11:57:15 AM","-0.48"
"E","BOIS01","2012-10-01 11:58:15 AM","2012-10-01 11:57:47 AM","-0.47"
"E","RUTH01","2012-10-01 11:59:46 AM","2012-10-01 11:59:33 AM","-0.22"
"E","TCRE01","2012-10-01 12:00:24 PM","2012-10-01 12:00:27 PM","0.05"
"E","MGRE01","2012-10-01 12:01:14 PM","2012-10-01 12:01:09 PM","-0.08"
"E","CRIG01","2012-10-01 12:02:31 PM","2012-10-01 12:02:12 PM","-0.32"
"E","PLGE03","2012-10-01 12:03:40 PM","2012-10-01 12:05:18 PM","1.63"
"E","AUBI00","2012-10-01 12:07:38 PM","2012-10-01 12:08:16 PM","0.63"
"E","VOLL00","2012-10-01 12:08:22 PM","2012-10-01 12:09:03 PM","0.68"
"E","RLAC00","2012-10-01 12:09:34 PM","2012-10-01 12:10:14 PM","0.67"
"E","PLEV00","2012-10-01 12:10:30 PM","2012-10-01 12:12:43 PM","2.22"
"E","RIVE04","2012-10-01 12:11:20 PM","2012-10-01 12:13:25 PM","2.08"
"E","RIVE03","2012-10-01 04:13:00 PM","2012-10-01 04:12:54 PM","-0.1"
"E","VOLL02","2012-10-01 04:15:01 PM","2012-10-01 04:15:13 PM","0.2"
"E","PLGE01","2012-10-01 04:19:00 PM","2012-10-01 04:17:41 PM","-1.32"
"E","CRIG00","2012-10-01 04:20:09 PM","2012-10-01 04:18:57 PM","-1.2"
"E","MGRE00","2012-10-01 04:21:16 PM","2012-10-01 04:19:52 PM","-1.4"
"E","TCRE00","2012-10-01 04:22:03 PM","2012-10-01 04:20:26 PM","-1.62"
"E","RUTH00","2012-10-01 04:22:39 PM","2012-10-01 04:21:09 PM","-1.5"
"E","BOIS00","2012-10-01 04:23:58 PM","2012-10-01 04:22:25 PM","-1.55"
"E","BLTE00","2012-10-01 04:24:35 PM","2012-10-01 04:23:11 PM","-1.4"
"E","VSNA00","2012-10-01 04:25:20 PM","2012-10-01 04:26:10 PM","0.83"
"E","BISE00","2012-10-01 04:27:02 PM","2012-10-01 04:27:39 PM","0.62"
"E","BOCA00","2012-10-01 04:28:40 PM","2012-10-01 04:28:40 PM","0.0"
"E","BELL00","2012-10-01 04:29:56 PM","2012-10-01 04:29:34 PM","-0.37"
"E","CLGE00","2012-10-01 04:31:00 PM","2012-10-01 04:30:26 PM","-0.57"
"E","RSMA00","2012-10-01 04:31:56 PM","2012-10-01 04:31:11 PM","-0.75"
"E","SVON00","2012-10-01 04:32:24 PM","2012-10-01 04:31:43 PM","-0.68"
"E","GAIU00","2012-10-01 04:33:07 PM","2012-10-01 04:32:16 PM","-0.85"
"E","CIPO00","2012-10-01 04:34:20 PM","2012-10-01 04:33:07 PM","-1.22"
"E","PPAL00","2012-10-01 04:35:00 PM","2012-10-01 04:33:39 PM","-1.35"
"E","NAIS00","2012-10-01 04:36:02 PM","2012-10-01 04:34:17 PM","-1.75"
"E","MARG00","2012-10-01 04:36:36 PM","2012-10-01 04:34:50 PM","-1.77"
"E","ANRS00","2012-10-01 04:37:40 PM","2012-10-01 04:36:02 PM","-1.63"
"E","CRBS00","2012-10-01 04:38:47 PM","2012-10-01 04:36:58 PM","-1.82"
"E","CHVA00","2012-10-01 04:39:24 PM","2012-10-01 04:37:28 PM","-1.93"
"E","SSCH00","2012-10-01 04:40:21 PM","2012-10-01 04:38:33 PM","-1.8"
"E","GRAV00","2012-10-01 04:40:56 PM","2012-10-01 04:39:24 PM","-1.53"
"E","VLLA00","2012-10-01 04:42:02 PM","2012-10-01 04:40:16 PM","-1.77"
"E","TRIZ00","2012-10-01 04:42:51 PM","2012-10-01 04:40:47 PM","-2.07"
"E","HERM00","2012-10-01 04:44:00 PM","2012-10-01 04:41:33 PM","-2.45"
"E","HERM00","2012-10-01 04:53:00 PM","2012-10-01 04:52:29 PM","-0.52"
"E","TRIZ01","2012-10-01 04:54:14 PM","2012-10-01 04:53:56 PM","-0.3"
"E","VLLA01","2012-10-01 04:55:16 PM","2012-10-01 04:54:41 PM","-0.58"
"E","GRAV01","2012-10-01 04:56:17 PM","2012-10-01 04:55:24 PM","-0.88"
"E","SSCH01","2012-10-01 04:56:57 PM","2012-10-01 04:56:07 PM","-0.83"
"E","CHVA01","2012-10-01 04:58:15 PM","2012-10-01 04:57:12 PM","-1.05"
"E","CRBS01","2012-10-01 04:58:55 PM","2012-10-01 04:57:54 PM","-1.02"
"E","ANRS01","2012-10-01 05:00:00 PM","2012-10-01 04:59:00 PM","-1.0"
"E","MARG01","2012-10-01 05:01:02 PM","2012-10-01 05:00:02 PM","-1.0"
"E","NAIS01","2012-10-01 05:01:35 PM","2012-10-01 05:00:28 PM","-1.12"
"E","PPAL01","2012-10-01 05:02:39 PM","2012-10-01 05:01:29 PM","-1.17"
"E","CIPO01","2012-10-01 05:03:20 PM","2012-10-01 05:02:22 PM","-0.97"
"E","GAIU01","2012-10-01 05:04:28 PM","2012-10-01 05:03:26 PM","-1.03"
"E","SVON01","2012-10-01 05:05:20 PM","2012-10-01 05:04:26 PM","-0.9"
"E","RSMA01","2012-10-01 05:05:52 PM","2012-10-01 05:04:55 PM","-0.95"
"E","CLGE01","2012-10-01 05:06:40 PM","2012-10-01 05:05:45 PM","-0.92"
"E","BELL01","2012-10-01 05:07:51 PM","2012-10-01 05:07:01 PM","-0.83"
"E","BOCA01","2012-10-01 05:09:00 PM","2012-10-01 05:07:59 PM","-1.02"
"E","BISE01","2012-10-01 05:10:46 PM","2012-10-01 05:09:19 PM","-1.45"
"E","VSNA01","2012-10-01 05:12:00 PM","2012-10-01 05:10:59 PM","-1.02"
"E","BLTE01","2012-10-01 05:13:27 PM","2012-10-01 05:12:10 PM","-1.28"
"E","BOIS01","2012-10-01 05:14:00 PM","2012-10-01 05:12:30 PM","-1.5"
"E","RUTH01","2012-10-01 05:15:36 PM","2012-10-01 05:13:56 PM","-1.67"
"E","TCRE01","2012-10-01 05:16:15 PM","2012-10-01 05:14:35 PM","-1.67"
"E","MGRE01","2012-10-01 05:17:07 PM","2012-10-01 05:15:08 PM","-1.98"
"E","CRIG01","2012-10-01 05:18:28 PM","2012-10-01 05:15:54 PM","-2.57"
"E","PLGE03","2012-10-01 05:19:40 PM","2012-10-01 05:17:30 PM","-2.17"
"E","AUBI00","2012-10-01 05:23:58 PM","2012-10-01 05:20:52 PM","-3.1"
"E","VOLL00","2012-10-01 05:24:47 PM","2012-10-01 05:22:14 PM","-2.55"
"E","PLEV00","2012-10-01 05:27:05 PM","2012-10-01 05:24:52 PM","-2.22"
"E","RIVE03","2012-10-01 05:37:00 PM","2012-10-01 05:36:21 PM","-0.65"
"E","VOLL02","2012-10-01 05:39:15 PM","2012-10-01 05:40:09 PM","0.9"
"E","PLGE01","2012-10-01 05:43:40 PM","2012-10-01 05:42:36 PM","-1.07"
"E","CRIG00","2012-10-01 05:45:00 PM","2012-10-01 05:43:55 PM","-1.08"
"E","MGRE00","2012-10-01 05:46:18 PM","2012-10-01 05:45:02 PM","-1.27"
"E","TCRE00","2012-10-01 05:47:12 PM","2012-10-01 05:45:45 PM","-1.45"
"E","RUTH00","2012-10-01 05:47:54 PM","2012-10-01 05:46:20 PM","-1.57"
"E","BOIS00","2012-10-01 05:49:25 PM","2012-10-01 05:48:06 PM","-1.32"
"E","BLTE00","2012-10-01 05:50:08 PM","2012-10-01 05:49:12 PM","-0.93"
"E","VSNA00","2012-10-01 05:51:00 PM","2012-10-01 05:50:45 PM","-0.25"
"E","BISE00","2012-10-01 05:52:53 PM","2012-10-01 05:52:49 PM","-0.07"
"E","BOCA00","2012-10-01 05:54:40 PM","2012-10-01 05:53:58 PM","-0.7"
"E","BELL00","2012-10-01 05:55:45 PM","2012-10-01 05:54:55 PM","-0.83"
"E","CLGE00","2012-10-01 05:56:40 PM","2012-10-01 05:55:50 PM","-0.83"
"E","RSMA00","2012-10-01 05:57:36 PM","2012-10-01 05:56:52 PM","-0.73"
"E","SVON00","2012-10-01 05:58:04 PM","2012-10-01 05:57:32 PM","-0.53"
"E","GAIU00","2012-10-01 05:58:47 PM","2012-10-01 05:58:19 PM","-0.47"
"E","CIPO00","2012-10-01 06:00:00 PM","2012-10-01 05:59:18 PM","-0.7"
"E","PPAL00","2012-10-01 06:00:44 PM","2012-10-01 06:00:04 PM","-0.67"
"E","NAIS00","2012-10-01 06:01:52 PM","2012-10-01 06:01:05 PM","-0.78"
"E","MARG00","2012-10-01 06:02:29 PM","2012-10-01 06:02:04 PM","-0.42"
"E","ANRS00","2012-10-01 06:03:40 PM","2012-10-01 06:03:08 PM","-0.53"
"E","CRBS00","2012-10-01 06:04:47 PM","2012-10-01 06:04:09 PM","-0.63"
"E","CHVA00","2012-10-01 06:05:24 PM","2012-10-01 06:04:40 PM","-0.73"
"E","SSCH00","2012-10-01 06:06:21 PM","2012-10-01 06:05:28 PM","-0.88"
"E","GRAV00","2012-10-01 06:06:56 PM","2012-10-01 06:06:17 PM","-0.65"
"E","VLLA00","2012-10-01 06:08:02 PM","2012-10-01 06:07:19 PM","-0.72"
"E","TRIZ00","2012-10-01 06:08:51 PM","2012-10-01 06:08:00 PM","-0.85"
"E","HERM00","2012-10-01 06:10:00 PM","2012-10-01 06:08:43 PM","-1.28"
"E","HERM00","2012-10-01 06:17:00 PM","2012-10-01 06:15:53 PM","-1.12"
"E","TRIZ01","2012-10-01 06:18:14 PM","2012-10-01 06:17:47 PM","-0.45"
"E","VLLA01","2012-10-01 06:19:16 PM","2012-10-01 06:18:44 PM","-0.53"
"E","GRAV01","2012-10-01 06:20:17 PM","2012-10-01 06:19:32 PM","-0.75"
"E","SSCH01","2012-10-01 06:20:57 PM","2012-10-01 06:20:02 PM","-0.92"
"E","CHVA01","2012-10-01 06:22:15 PM","2012-10-01 06:20:51 PM","-1.4"
"E","CRBS01","2012-10-01 06:22:55 PM","2012-10-01 06:21:14 PM","-1.68"
"E","ANRS01","2012-10-01 06:24:00 PM","2012-10-01 06:22:33 PM","-1.45"
"E","MARG01","2012-10-01 06:25:02 PM","2012-10-01 06:23:29 PM","-1.55"
"E","NAIS01","2012-10-01 06:25:35 PM","2012-10-01 06:23:56 PM","-1.65"
"E","PPAL01","2012-10-01 06:26:39 PM","2012-10-01 06:24:42 PM","-1.95"
"E","CIPO01","2012-10-01 06:27:20 PM","2012-10-01 06:25:53 PM","-1.45"
"E","GAIU01","2012-10-01 06:28:28 PM","2012-10-01 06:26:57 PM","-1.52"
"E","SVON01","2012-10-01 06:29:20 PM","2012-10-01 06:27:55 PM","-1.42"
"E","RSMA01","2012-10-01 06:29:52 PM","2012-10-01 06:28:25 PM","-1.45"
"E","CLGE01","2012-10-01 06:30:40 PM","2012-10-01 06:29:13 PM","-1.45"
"E","BELL01","2012-10-01 06:31:41 PM","2012-10-01 06:30:25 PM","-1.27"
"E","BOCA01","2012-10-01 06:32:40 PM","2012-10-01 06:31:17 PM","-1.38"
"E","BISE01","2012-10-01 06:34:14 PM","2012-10-01 06:32:32 PM","-1.7"
"E","VSNA01","2012-10-01 06:35:20 PM","2012-10-01 06:33:58 PM","-1.37"
"E","BLTE01","2012-10-01 06:36:36 PM","2012-10-01 06:35:19 PM","-1.28"
"E","BOIS01","2012-10-01 06:37:04 PM","2012-10-01 06:35:37 PM","-1.45"
"E","RUTH01","2012-10-01 06:38:28 PM","2012-10-01 06:36:45 PM","-1.72"
"E","TCRE01","2012-10-01 06:39:02 PM","2012-10-01 06:37:15 PM","-1.78"
"E","MGRE01","2012-10-01 06:39:47 PM","2012-10-01 06:37:51 PM","-1.93"
"E","CRIG01","2012-10-01 06:40:57 PM","2012-10-01 06:38:42 PM","-2.25"
"E","PLGE03","2012-10-01 06:42:00 PM","2012-10-01 06:40:10 PM","-1.83"
"E","AUBI00","2012-10-01 06:46:18 PM","2012-10-01 06:43:50 PM","-2.47"
"E","VOLL00","2012-10-01 06:47:07 PM","2012-10-01 06:44:34 PM","-2.55"
"E","PLEV00","2012-10-01 06:49:25 PM","2012-10-01 06:46:45 PM","-2.67"
"E","RIVE04","2012-10-01 06:50:20 PM","2012-10-01 06:47:44 PM","-2.6"
"E","RIVE03","2012-10-01 07:04:00 PM","2012-10-01 07:03:29 PM","-0.52"
"E","VOLL02","2012-10-01 07:06:08 PM","2012-10-01 07:06:14 PM","0.1"
"E","PLGE01","2012-10-01 07:10:20 PM","2012-10-01 07:08:37 PM","-1.72"
"E","CRIG00","2012-10-01 07:11:32 PM","2012-10-01 07:10:24 PM","-1.13"
"E","MGRE00","2012-10-01 07:12:44 PM","2012-10-01 07:11:24 PM","-1.33"
"E","TCRE00","2012-10-01 07:13:33 PM","2012-10-01 07:12:16 PM","-1.28"
"E","RUTH00","2012-10-01 07:14:11 PM","2012-10-01 07:12:56 PM","-1.25"
"E","BOIS00","2012-10-01 07:15:34 PM","2012-10-01 07:14:11 PM","-1.38"
"E","BLTE00","2012-10-01 07:16:12 PM","2012-10-01 07:14:58 PM","-1.23"
"E","VSNA00","2012-10-01 07:17:00 PM","2012-10-01 07:17:14 PM","0.23"
"E","BISE00","2012-10-01 07:18:42 PM","2012-10-01 07:19:16 PM","0.57"
"E","BOCA00","2012-10-01 07:20:20 PM","2012-10-01 07:20:23 PM","0.05"
"E","BELL00","2012-10-01 07:21:14 PM","2012-10-01 07:21:11 PM","-0.05"
"E","CLGE00","2012-10-01 07:22:00 PM","2012-10-01 07:22:08 PM","0.13"
"E","RSMA00","2012-10-01 07:22:50 PM","2012-10-01 07:23:00 PM","0.17"
"E","SVON00","2012-10-01 07:23:16 PM","2012-10-01 07:23:33 PM","0.28"
"E","GAIU00","2012-10-01 07:23:54 PM","2012-10-01 07:24:23 PM","0.48"
"E","CIPO00","2012-10-01 07:25:00 PM","2012-10-01 07:25:22 PM","0.37"
"E","PPAL00","2012-10-01 07:25:40 PM","2012-10-01 07:25:55 PM","0.25"
"E","NAIS00","2012-10-01 07:26:42 PM","2012-10-01 07:26:44 PM","0.03"
"E","MARG00","2012-10-01 07:27:16 PM","2012-10-01 07:27:31 PM","0.25"
"E","ANRS00","2012-10-01 07:28:20 PM","2012-10-01 07:28:37 PM","0.28"
"E","CRBS00","2012-10-01 07:29:23 PM","2012-10-01 07:29:39 PM","0.27"
"E","CHVA00","2012-10-01 07:29:59 PM","2012-10-01 07:30:11 PM","0.2"
"E","SSCH00","2012-10-01 07:30:53 PM","2012-10-01 07:31:01 PM","0.13"
"E","GRAV00","2012-10-01 07:31:26 PM","2012-10-01 07:31:32 PM","0.1"
"E","VLLA00","2012-10-01 07:32:28 PM","2012-10-01 07:32:27 PM","-0.02"
"E","TRIZ00","2012-10-01 07:33:15 PM","2012-10-01 07:33:16 PM","0.02"
"E","HERM00","2012-10-01 07:34:20 PM","2012-10-01 07:34:08 PM","-0.2"
"E","HERM00","2012-10-01 06:47:00 AM","2012-10-01 06:47:14 AM","0.23"
"E","TRIZ01","2012-10-01 06:48:21 AM","2012-10-01 06:48:51 AM","0.5"
"E","VLLA01","2012-10-01 06:49:29 AM","2012-10-01 06:49:38 AM","0.15"
"E","GRAV01","2012-10-01 06:50:35 AM","2012-10-01 06:50:31 AM","-0.07"
"E","SSCH01","2012-10-01 06:51:20 AM","2012-10-01 06:51:25 AM","0.08"
"E","CHVA01","2012-10-01 06:52:45 AM","2012-10-01 06:52:30 AM","-0.25"
"E","CRBS01","2012-10-01 06:53:29 AM","2012-10-01 06:52:59 AM","-0.5"
"E","ANRS01","2012-10-01 06:54:40 AM","2012-10-01 06:54:03 AM","-0.62"
"E","MARG01","2012-10-01 06:55:54 AM","2012-10-01 06:55:20 AM","-0.57"
"E","NAIS01","2012-10-01 06:56:34 AM","2012-10-01 06:56:08 AM","-0.43"
"E","PPAL01","2012-10-01 06:57:51 AM","2012-10-01 06:57:26 AM","-0.42"
"E","CIPO01","2012-10-01 06:58:40 AM","2012-10-01 06:58:24 AM","-0.27"
"E","GAIU01","2012-10-01 06:59:48 AM","2012-10-01 06:59:52 AM","0.07"
"E","SVON01","2012-10-01 07:00:40 AM","2012-10-01 07:00:57 AM","0.28"
"E","CLGE01","2012-10-01 07:02:00 AM","2012-10-01 07:02:36 AM","0.6"
"E","BELL01","2012-10-01 07:03:01 AM","2012-10-01 07:03:42 AM","0.68"
"E","BOCA01","2012-10-01 07:04:00 AM","2012-10-01 07:04:30 AM","0.5"
"E","BISE01","2012-10-01 07:05:58 AM","2012-10-01 07:05:39 AM","-0.32"
"E","VSNA01","2012-10-01 07:07:20 AM","2012-10-01 07:11:02 AM","3.7"
"E","BLTE01","2012-10-01 07:08:44 AM","2012-10-01 07:12:44 AM","4.0"
"E","BOIS01","2012-10-01 07:09:15 AM","2012-10-01 07:13:13 AM","3.97"
"E","RUTH01","2012-10-01 07:10:46 AM","2012-10-01 07:14:24 AM","3.63"
"E","TCRE01","2012-10-01 07:11:24 AM","2012-10-01 07:15:03 AM","3.65"
"E","MGRE01","2012-10-01 07:12:14 AM","2012-10-01 07:15:43 AM","3.48"
"E","CRIG01","2012-10-01 07:13:31 AM","2012-10-01 07:16:23 AM","2.87"
"E","PLGE03","2012-10-01 07:14:40 AM","2012-10-01 07:18:52 AM","4.2"
"E","AUBI00","2012-10-01 07:19:09 AM","2012-10-01 07:20:59 AM","1.83"
"E","VOLL00","2012-10-01 07:19:59 AM","2012-10-01 07:21:44 AM","1.75"
"E","PLEV00","2012-10-01 07:22:23 AM","2012-10-01 07:24:44 AM","2.35"
"E","RIVE04","2012-10-01 07:23:20 AM","2012-10-01 07:26:11 AM","2.85"
"E","RIVE03","2012-10-01 07:30:00 AM","2012-10-01 07:30:09 AM","0.15"
"E","VOLL02","2012-10-01 07:31:41 AM","2012-10-01 07:33:39 AM","1.97"
"E","PLGE01","2012-10-01 07:35:00 AM","2012-10-01 07:36:04 AM","1.07"
"E","CRIG00","2012-10-01 07:36:09 AM","2012-10-01 07:37:02 AM","0.88"
"E","MGRE00","2012-10-01 07:37:16 AM","2012-10-01 07:37:51 AM","0.58"
"E","TCRE00","2012-10-01 07:38:03 AM","2012-10-01 07:38:53 AM","0.83"
"E","RUTH00","2012-10-01 07:38:39 AM","2012-10-01 07:39:42 AM","1.05"
"E","BOIS00","2012-10-01 07:39:58 AM","2012-10-01 07:41:40 AM","1.7"
"E","BLTE00","2012-10-01 07:40:35 AM","2012-10-01 07:42:20 AM","1.75"
"E","VSNA00","2012-10-01 07:41:20 AM","2012-10-01 07:43:17 AM","1.95"
"E","BISE00","2012-10-01 07:43:23 AM","2012-10-01 07:45:39 AM","2.27"
"E","BOCA00","2012-10-01 07:45:20 AM","2012-10-01 07:47:01 AM","1.68"
"E","BELL00","2012-10-01 07:46:25 AM","2012-10-01 07:47:59 AM","1.57"
"E","CLGE00","2012-10-01 07:47:20 AM","2012-10-01 07:48:52 AM","1.53"
"E","RSMA00","2012-10-01 07:48:10 AM","2012-10-01 07:49:40 AM","1.5"
"E","SVON00","2012-10-01 07:48:36 AM","2012-10-01 07:50:05 AM","1.48"
"E","GAIU00","2012-10-01 07:49:14 AM","2012-10-01 07:50:55 AM","1.68"
"E","CIPO00","2012-10-01 07:50:20 AM","2012-10-01 07:51:59 AM","1.65"
"E","PPAL00","2012-10-01 07:51:04 AM","2012-10-01 07:52:48 AM","1.73"
