"ROUTE_ID","STOP_ID","SCHEDULED","REAL_TIME","DELAY"
"E","NAIS00","2012-10-01 07:52:12 AM","2012-10-01 07:53:29 AM","1.28"
"E","MARG00","2012-10-01 07:52:49 AM","2012-10-01 07:53:53 AM","1.07"
"E","ANRS00","2012-10-01 07:54:00 AM","2012-10-01 07:54:46 AM","0.77"
"E","CRBS00","2012-10-01 07:55:07 AM","2012-10-01 07:55:42 AM","0.58"
"E","CHVA00","2012-10-01 07:55:44 AM","2012-10-01 07:56:07 AM","0.38"
"E","SSCH00","2012-10-01 07:56:41 AM","2012-10-01 07:56:46 AM","0.08"
"E","GRAV00","2012-10-01 07:57:16 AM","2012-10-01 07:57:42 AM","0.43"
"E","VLLA00","2012-10-01 07:58:22 AM","2012-10-01 07:58:58 AM","0.6"
"E","TRIZ00","2012-10-01 07:59:11 AM","2012-10-01 07:59:35 AM","0.4"
"E","HERM00","2012-10-01 08:00:20 AM","2012-10-01 08:00:26 AM","0.1"
"E","HERM00","2012-10-01 08:07:00 AM","2012-10-01 08:07:12 AM","0.2"
"E","TRIZ01","2012-10-01 08:08:18 AM","2012-10-01 08:08:44 AM","0.43"
"E","VLLA01","2012-10-01 08:09:23 AM","2012-10-01 08:09:47 AM","0.4"
"E","GRAV01","2012-10-01 08:10:26 AM","2012-10-01 08:10:42 AM","0.27"
"E","SSCH01","2012-10-01 08:11:08 AM","2012-10-01 08:11:21 AM","0.22"
"E","CHVA01","2012-10-01 08:12:30 AM","2012-10-01 08:12:09 AM","-0.35"
"E","CRBS01","2012-10-01 08:13:12 AM","2012-10-01 08:12:33 AM","-0.65"
"E","ANRS01","2012-10-01 08:14:20 AM","2012-10-01 08:13:30 AM","-0.83"
"E","MARG01","2012-10-01 08:15:28 AM","2012-10-01 08:14:47 AM","-0.68"
"E","NAIS01","2012-10-01 08:16:04 AM","2012-10-01 08:15:18 AM","-0.77"
"E","PPAL01","2012-10-01 08:17:15 AM","2012-10-01 08:15:56 AM","-1.32"
"E","CIPO01","2012-10-01 08:18:00 AM","2012-10-01 08:16:43 AM","-1.28"
"E","GAIU01","2012-10-01 08:19:14 AM","2012-10-01 08:17:39 AM","-1.58"
"E","SVON01","2012-10-01 08:20:12 AM","2012-10-01 08:18:17 AM","-1.92"
"E","RSMA01","2012-10-01 08:20:47 AM","2012-10-01 08:18:43 AM","-2.07"
"E","CLGE01","2012-10-01 08:21:40 AM","2012-10-01 08:19:27 AM","-2.22"
"E","BELL01","2012-10-01 08:22:41 AM","2012-10-01 08:20:40 AM","-2.02"
"E","BOCA01","2012-10-01 08:23:40 AM","2012-10-01 08:21:39 AM","-2.02"
"E","BISE01","2012-10-01 08:25:24 AM","2012-10-01 08:23:34 AM","-1.83"
"E","VSNA01","2012-10-01 08:26:37 AM","2012-10-01 08:31:53 AM","5.27"
"E","BLTE01","2012-10-01 08:28:04 AM","2012-10-01 08:33:19 AM","5.25"
"E","BOIS01","2012-10-01 08:28:36 AM","2012-10-01 08:33:44 AM","5.13"
"E","RUTH01","2012-10-01 08:30:11 AM","2012-10-01 08:34:55 AM","4.73"
"E","TCRE01","2012-10-01 08:30:50 AM","2012-10-01 08:35:18 AM","4.47"
"E","MGRE01","2012-10-01 08:31:42 AM","2012-10-01 08:35:47 AM","4.08"
"E","CRIG01","2012-10-01 08:33:02 AM","2012-10-01 08:36:29 AM","3.45"
"E","PLGE03","2012-10-01 08:34:14 AM","2012-10-01 08:38:52 AM","4.63"
"E","AUBI00","2012-10-01 08:38:43 AM","2012-10-01 08:40:51 AM","2.13"
"E","VOLL00","2012-10-01 08:39:33 AM","2012-10-01 08:41:38 AM","2.08"
"E","PLEV00","2012-10-01 08:41:57 AM","2012-10-01 08:47:14 AM","5.28"
"E","HERM00","2012-10-01 04:16:00 PM","2012-10-01 04:15:52 PM","-0.13"
"E","TRIZ01","2012-10-01 04:17:14 PM","2012-10-01 04:17:31 PM","0.28"
"E","VLLA01","2012-10-01 04:18:16 PM","2012-10-01 04:18:20 PM","0.07"
"E","GRAV01","2012-10-01 04:19:17 PM","2012-10-01 04:18:53 PM","-0.4"
"E","SSCH01","2012-10-01 04:19:57 PM","2012-10-01 04:19:33 PM","-0.4"
"E","CHVA01","2012-10-01 04:21:15 PM","2012-10-01 04:20:30 PM","-0.75"
"E","CRBS01","2012-10-01 04:21:55 PM","2012-10-01 04:21:04 PM","-0.85"
"E","ANRS01","2012-10-01 04:23:00 PM","2012-10-01 04:22:25 PM","-0.58"
"E","MARG01","2012-10-01 04:24:02 PM","2012-10-01 04:23:32 PM","-0.5"
"E","NAIS01","2012-10-01 04:24:35 PM","2012-10-01 04:24:20 PM","-0.25"
"E","PPAL01","2012-10-01 04:25:39 PM","2012-10-01 04:25:07 PM","-0.53"
"E","CIPO01","2012-10-01 04:26:20 PM","2012-10-01 04:25:46 PM","-0.57"
"E","GAIU01","2012-10-01 04:27:28 PM","2012-10-01 04:26:30 PM","-0.97"
"E","SVON01","2012-10-01 04:28:20 PM","2012-10-01 04:27:15 PM","-1.08"
"E","RSMA01","2012-10-01 04:28:52 PM","2012-10-01 04:27:43 PM","-1.15"
"E","CLGE01","2012-10-01 04:29:40 PM","2012-10-01 04:28:38 PM","-1.03"
"E","BELL01","2012-10-01 04:30:51 PM","2012-10-01 04:30:00 PM","-0.85"
"E","BOCA01","2012-10-01 04:32:00 PM","2012-10-01 04:30:57 PM","-1.05"
"E","BISE01","2012-10-01 04:33:46 PM","2012-10-01 04:32:11 PM","-1.58"
"E","VSNA01","2012-10-01 04:35:00 PM","2012-10-01 04:33:47 PM","-1.22"
"E","BLTE01","2012-10-01 04:36:27 PM","2012-10-01 04:35:00 PM","-1.45"
"E","BOIS01","2012-10-01 04:37:00 PM","2012-10-01 04:35:30 PM","-1.5"
"E","RUTH01","2012-10-01 04:38:36 PM","2012-10-01 04:36:55 PM","-1.68"
"E","TCRE01","2012-10-01 04:39:15 PM","2012-10-01 04:37:23 PM","-1.87"
"E","MGRE01","2012-10-01 04:40:07 PM","2012-10-01 04:37:52 PM","-2.25"
"E","CRIG01","2012-10-01 04:41:28 PM","2012-10-01 04:38:34 PM","-2.9"
"E","PLGE03","2012-10-01 04:42:40 PM","2012-10-01 04:40:28 PM","-2.2"
"E","AUBI00","2012-10-01 04:46:58 PM","2012-10-01 04:45:15 PM","-1.72"
"E","VOLL00","2012-10-01 04:47:47 PM","2012-10-01 04:45:52 PM","-1.92"
"E","RLAC00","2012-10-01 04:49:04 PM","2012-10-01 04:47:06 PM","-1.97"
"E","PLEV00","2012-10-01 04:50:05 PM","2012-10-01 04:48:51 PM","-1.23"
"E","RIVE04","2012-10-01 04:51:00 PM","2012-10-01 04:50:18 PM","-0.7"
"E","RIVE03","2012-10-01 05:02:00 PM","2012-10-01 05:01:33 PM","-0.45"
"E","VOLL02","2012-10-01 05:04:08 PM","2012-10-01 05:04:12 PM","0.07"
"E","PLGE01","2012-10-01 05:08:20 PM","2012-10-01 05:07:21 PM","-0.98"
"E","CRIG00","2012-10-01 05:09:32 PM","2012-10-01 05:08:16 PM","-1.27"
"E","MGRE00","2012-10-01 05:10:44 PM","2012-10-01 05:09:09 PM","-1.58"
"E","TCRE00","2012-10-01 05:11:33 PM","2012-10-01 05:09:56 PM","-1.62"
"E","RUTH00","2012-10-01 05:12:11 PM","2012-10-01 05:10:22 PM","-1.82"
"E","BOIS00","2012-10-01 05:13:34 PM","2012-10-01 05:11:27 PM","-2.12"
"E","BLTE00","2012-10-01 05:14:12 PM","2012-10-01 05:12:08 PM","-2.07"
"E","VSNA00","2012-10-01 05:15:00 PM","2012-10-01 05:14:30 PM","-0.5"
"E","BISE00","2012-10-01 05:16:53 PM","2012-10-01 05:17:15 PM","0.37"
"E","BOCA00","2012-10-01 05:18:40 PM","2012-10-01 05:18:26 PM","-0.23"
"E","BELL00","2012-10-01 05:19:45 PM","2012-10-01 05:19:25 PM","-0.33"
"E","CLGE00","2012-10-01 05:20:40 PM","2012-10-01 05:20:15 PM","-0.42"
"E","RSMA00","2012-10-01 05:21:36 PM","2012-10-01 05:21:08 PM","-0.47"
"E","SVON00","2012-10-01 05:22:04 PM","2012-10-01 05:21:48 PM","-0.27"
"E","GAIU00","2012-10-01 05:22:47 PM","2012-10-01 05:22:39 PM","-0.13"
"E","CIPO00","2012-10-01 05:24:00 PM","2012-10-01 05:23:34 PM","-0.43"
"E","PPAL00","2012-10-01 05:24:40 PM","2012-10-01 05:24:05 PM","-0.58"
"E","NAIS00","2012-10-01 05:25:42 PM","2012-10-01 05:24:39 PM","-1.05"
"E","MARG00","2012-10-01 05:26:16 PM","2012-10-01 05:25:13 PM","-1.05"
"E","ANRS00","2012-10-01 05:27:20 PM","2012-10-01 05:26:20 PM","-1.0"
"E","CRBS00","2012-10-01 05:28:27 PM","2012-10-01 05:27:11 PM","-1.27"
"E","CHVA00","2012-10-01 05:29:04 PM","2012-10-01 05:27:34 PM","-1.5"
"E","SSCH00","2012-10-01 05:30:01 PM","2012-10-01 05:28:26 PM","-1.58"
"E","GRAV00","2012-10-01 05:30:36 PM","2012-10-01 05:29:14 PM","-1.37"
"E","VLLA00","2012-10-01 05:31:42 PM","2012-10-01 05:30:04 PM","-1.63"
"E","TRIZ00","2012-10-01 05:32:31 PM","2012-10-01 05:30:34 PM","-1.95"
"E","HERM00","2012-10-01 05:33:40 PM","2012-10-01 05:31:23 PM","-2.28"
"E","HERM00","2012-10-01 05:41:00 PM","2012-10-01 05:41:02 PM","0.03"
"E","TRIZ01","2012-10-01 05:42:14 PM","2012-10-01 05:42:32 PM","0.3"
"E","GRAV01","2012-10-01 05:44:17 PM","2012-10-01 05:44:20 PM","0.05"
"E","SSCH01","2012-10-01 05:44:57 PM","2012-10-01 05:44:55 PM","-0.03"
"E","CHVA01","2012-10-01 05:46:15 PM","2012-10-01 05:45:51 PM","-0.4"
"E","CRBS01","2012-10-01 05:46:55 PM","2012-10-01 05:46:15 PM","-0.67"
"E","ANRS01","2012-10-01 05:48:00 PM","2012-10-01 05:47:05 PM","-0.92"
"E","MARG01","2012-10-01 05:49:02 PM","2012-10-01 05:48:15 PM","-0.78"
"E","NAIS01","2012-10-01 05:49:35 PM","2012-10-01 05:48:46 PM","-0.82"
"E","PPAL01","2012-10-01 05:50:39 PM","2012-10-01 05:49:27 PM","-1.2"
"E","CIPO01","2012-10-01 05:51:20 PM","2012-10-01 05:50:27 PM","-0.88"
"E","GAIU01","2012-10-01 05:52:28 PM","2012-10-01 05:51:35 PM","-0.88"
"E","SVON01","2012-10-01 05:53:20 PM","2012-10-01 05:52:26 PM","-0.9"
"E","RSMA01","2012-10-01 05:53:52 PM","2012-10-01 05:52:54 PM","-0.97"
"E","CLGE01","2012-10-01 05:54:40 PM","2012-10-01 05:53:37 PM","-1.05"
"E","BELL01","2012-10-01 05:55:41 PM","2012-10-01 05:54:52 PM","-0.82"
"E","BOCA01","2012-10-01 05:56:40 PM","2012-10-01 05:56:21 PM","-0.32"
"E","BISE01","2012-10-01 05:58:26 PM","2012-10-01 05:57:37 PM","-0.82"
"E","VSNA01","2012-10-01 05:59:40 PM","2012-10-01 05:59:16 PM","-0.4"
"E","BLTE01","2012-10-01 06:01:04 PM","2012-10-01 06:00:31 PM","-0.55"
"E","BOIS01","2012-10-01 06:01:35 PM","2012-10-01 06:00:56 PM","-0.65"
"E","RUTH01","2012-10-01 06:03:06 PM","2012-10-01 06:02:09 PM","-0.95"
"E","TCRE01","2012-10-01 06:03:44 PM","2012-10-01 06:02:42 PM","-1.03"
"E","MGRE01","2012-10-01 06:04:34 PM","2012-10-01 06:03:09 PM","-1.42"
"E","CRIG01","2012-10-01 06:05:51 PM","2012-10-01 06:03:52 PM","-1.98"
"E","PLGE03","2012-10-01 06:07:00 PM","2012-10-01 06:05:17 PM","-1.72"
"E","AUBI00","2012-10-01 06:11:18 PM","2012-10-01 06:07:26 PM","-3.87"
"E","VOLL00","2012-10-01 06:12:07 PM","2012-10-01 06:08:28 PM","-3.65"
"E","RLAC00","2012-10-01 06:13:24 PM","2012-10-01 06:10:25 PM","-2.98"
"E","PLEV00","2012-10-01 06:14:25 PM","2012-10-01 06:12:34 PM","-1.85"
"E","RIVE04","2012-10-01 06:15:20 PM","2012-10-01 06:15:39 PM","0.32"
"E","RIVE03","2012-10-01 06:25:00 PM","2012-10-01 06:25:16 PM","0.27"
"E","VOLL02","2012-10-01 06:27:15 PM","2012-10-01 06:27:58 PM","0.72"
"E","PLGE01","2012-10-01 06:31:40 PM","2012-10-01 06:29:55 PM","-1.75"
"E","CRIG00","2012-10-01 06:32:56 PM","2012-10-01 06:31:02 PM","-1.9"
"E","MGRE00","2012-10-01 06:34:11 PM","2012-10-01 06:31:40 PM","-2.52"
"E","TCRE00","2012-10-01 06:35:02 PM","2012-10-01 06:32:22 PM","-2.67"
"E","RUTH00","2012-10-01 06:35:42 PM","2012-10-01 06:32:57 PM","-2.75"
"E","BOIS00","2012-10-01 06:37:09 PM","2012-10-01 06:33:46 PM","-3.38"
"E","BLTE00","2012-10-01 06:37:50 PM","2012-10-01 06:34:13 PM","-3.62"
"E","VSNA00","2012-10-01 06:38:40 PM","2012-10-01 06:36:40 PM","-2.0"
"E","BISE00","2012-10-01 06:40:33 PM","2012-10-01 06:39:05 PM","-1.47"
"E","BOCA00","2012-10-01 06:42:20 PM","2012-10-01 06:40:10 PM","-2.17"
"E","BELL00","2012-10-01 06:43:25 PM","2012-10-01 06:41:01 PM","-2.4"
"E","CLGE00","2012-10-01 06:44:20 PM","2012-10-01 06:41:55 PM","-2.42"
"E","RSMA00","2012-10-01 06:45:16 PM","2012-10-01 06:42:34 PM","-2.7"
"E","SVON00","2012-10-01 06:45:44 PM","2012-10-01 06:43:06 PM","-2.63"
"E","GAIU00","2012-10-01 06:46:27 PM","2012-10-01 06:43:55 PM","-2.53"
"E","CIPO00","2012-10-01 06:47:40 PM","2012-10-01 06:44:54 PM","-2.77"
"E","PPAL00","2012-10-01 06:48:24 PM","2012-10-01 06:45:26 PM","-2.97"
"E","NAIS00","2012-10-01 06:49:32 PM","2012-10-01 06:46:05 PM","-3.45"
"E","MARG00","2012-10-01 06:50:09 PM","2012-10-01 06:46:37 PM","-3.53"
"E","ANRS00","2012-10-01 06:51:20 PM","2012-10-01 06:47:37 PM","-3.72"
"E","CRBS00","2012-10-01 06:52:27 PM","2012-10-01 06:48:36 PM","-3.85"
"E","CHVA00","2012-10-01 06:53:04 PM","2012-10-01 06:49:06 PM","-3.97"
"E","SSCH00","2012-10-01 06:54:01 PM","2012-10-01 06:49:40 PM","-4.35"
"E","GRAV00","2012-10-01 06:54:36 PM","2012-10-01 06:50:03 PM","-4.55"
"E","VLLA00","2012-10-01 06:55:42 PM","2012-10-01 06:50:54 PM","-4.8"
"E","TRIZ00","2012-10-01 06:56:31 PM","2012-10-01 06:51:34 PM","-4.95"
"E","HERM00","2012-10-01 06:57:40 PM","2012-10-01 06:52:20 PM","-5.33"
"E","RIVE03","2012-10-01 06:05:00 AM","2012-10-01 06:04:52 AM","-0.13"
"E","VOLL02","2012-10-01 06:06:21 AM","2012-10-01 06:07:03 AM","0.7"
"E","PLGE01","2012-10-01 06:09:00 AM","2012-10-01 06:09:10 AM","0.17"
"E","CRIG00","2012-10-01 06:09:50 AM","2012-10-01 06:10:44 AM","0.9"
"E","MGRE00","2012-10-01 06:10:40 AM","2012-10-01 06:11:27 AM","0.78"
"E","TCRE00","2012-10-01 06:11:15 AM","2012-10-01 06:11:56 AM","0.68"
"E","RUTH00","2012-10-01 06:11:41 AM","2012-10-01 06:12:19 AM","0.63"
"E","BOIS00","2012-10-01 06:12:39 AM","2012-10-01 06:13:29 AM","0.83"
"E","BLTE00","2012-10-01 06:13:07 AM","2012-10-01 06:13:56 AM","0.82"
"E","VSNA00","2012-10-01 06:13:40 AM","2012-10-01 06:14:48 AM","1.13"
"E","BISE00","2012-10-01 06:15:12 AM","2012-10-01 06:17:04 AM","1.87"
"E","BOCA00","2012-10-01 06:16:40 AM","2012-10-01 06:18:14 AM","1.57"
"E","BELL00","2012-10-01 06:17:34 AM","2012-10-01 06:19:05 AM","1.52"
"E","CLGE00","2012-10-01 06:18:20 AM","2012-10-01 06:20:04 AM","1.73"
"E","RSMA00","2012-10-01 06:19:04 AM","2012-10-01 06:20:48 AM","1.73"
"E","SVON00","2012-10-01 06:19:27 AM","2012-10-01 06:21:11 AM","1.73"
"E","GAIU00","2012-10-01 06:20:01 AM","2012-10-01 06:21:59 AM","1.97"
"E","CIPO00","2012-10-01 06:21:00 AM","2012-10-01 06:22:57 AM","1.95"
"E","PPAL00","2012-10-01 06:21:36 AM","2012-10-01 06:23:31 AM","1.92"
"E","NAIS00","2012-10-01 06:22:32 AM","2012-10-01 06:24:27 AM","1.92"
"E","MARG00","2012-10-01 06:23:02 AM","2012-10-01 06:25:12 AM","2.17"
"E","ANRS00","2012-10-01 06:24:00 AM","2012-10-01 06:26:27 AM","2.45"
"E","CRBS00","2012-10-01 06:25:00 AM","2012-10-01 06:27:22 AM","2.37"
"E","CHVA00","2012-10-01 06:25:33 AM","2012-10-01 06:27:47 AM","2.23"
"E","SSCH00","2012-10-01 06:26:24 AM","2012-10-01 06:28:23 AM","1.98"
"E","GRAV00","2012-10-01 06:26:56 AM","2012-10-01 06:28:46 AM","1.83"
"E","VLLA00","2012-10-01 06:27:55 AM","2012-10-01 06:29:33 AM","1.63"
"E","TRIZ00","2012-10-01 06:28:38 AM","2012-10-01 06:30:08 AM","1.5"
"E","HERM00","2012-10-01 06:29:40 AM","2012-10-01 06:30:55 AM","1.25"
"E","HERM00","2012-10-01 06:36:00 AM","2012-10-01 06:35:53 AM","-0.12"
"E","TRIZ01","2012-10-01 06:37:18 AM","2012-10-01 06:37:43 AM","0.42"
"E","VLLA01","2012-10-01 06:38:23 AM","2012-10-01 06:38:25 AM","0.03"
"E","GRAV01","2012-10-01 06:39:26 AM","2012-10-01 06:39:04 AM","-0.37"
"E","SSCH01","2012-10-01 06:40:08 AM","2012-10-01 06:39:54 AM","-0.23"
"E","CHVA01","2012-10-01 06:41:30 AM","2012-10-01 06:41:05 AM","-0.42"
"E","CRBS01","2012-10-01 06:42:12 AM","2012-10-01 06:41:52 AM","-0.33"
"E","ANRS01","2012-10-01 06:43:20 AM","2012-10-01 06:43:02 AM","-0.3"
"E","MARG01","2012-10-01 06:44:28 AM","2012-10-01 06:44:18 AM","-0.17"
"E","NAIS01","2012-10-01 06:45:04 AM","2012-10-01 06:45:23 AM","0.32"
"E","PPAL01","2012-10-01 06:46:15 AM","2012-10-01 06:46:14 AM","-0.02"
"E","CIPO01","2012-10-01 06:47:00 AM","2012-10-01 06:46:56 AM","-0.07"
"E","GAIU01","2012-10-01 06:48:01 AM","2012-10-01 06:48:04 AM","0.05"
"E","SVON01","2012-10-01 06:48:48 AM","2012-10-01 06:49:02 AM","0.23"
"E","RSMA01","2012-10-01 06:49:17 AM","2012-10-01 06:49:30 AM","0.22"
"E","CLGE01","2012-10-01 06:50:00 AM","2012-10-01 06:50:17 AM","0.28"
"E","BELL01","2012-10-01 06:51:01 AM","2012-10-01 06:51:30 AM","0.48"
"E","BOCA01","2012-10-01 06:52:00 AM","2012-10-01 06:52:35 AM","0.58"
"E","BISE01","2012-10-01 06:53:34 AM","2012-10-01 06:53:48 AM","0.23"
"E","VSNA01","2012-10-01 06:54:40 AM","2012-10-01 06:55:47 AM","1.12"
"E","BLTE01","2012-10-01 06:56:04 AM","2012-10-01 06:57:19 AM","1.25"
"E","BOIS01","2012-10-01 06:56:35 AM","2012-10-01 06:57:39 AM","1.07"
"E","RUTH01","2012-10-01 06:58:06 AM","2012-10-01 06:58:47 AM","0.68"
"E","TCRE01","2012-10-01 06:58:44 AM","2012-10-01 06:59:13 AM","0.48"
"E","MGRE01","2012-10-01 06:59:34 AM","2012-10-01 06:59:47 AM","0.22"
"E","CRIG01","2012-10-01 07:00:51 AM","2012-10-01 07:00:33 AM","-0.3"
"E","PLGE03","2012-10-01 07:02:00 AM","2012-10-01 07:02:30 AM","0.5"
"E","AUBI00","2012-10-01 07:05:16 AM","2012-10-01 07:04:58 AM","-0.3"
"E","VOLL00","2012-10-01 07:05:53 AM","2012-10-01 07:05:47 AM","-0.1"
"E","RLAC00","2012-10-01 07:06:52 AM","2012-10-01 07:06:58 AM","0.1"
"E","PLEV00","2012-10-01 07:07:38 AM","2012-10-01 07:08:49 AM","1.18"
"E","RIVE03","2012-10-01 07:17:00 AM","2012-10-01 07:16:58 AM","-0.03"
"E","VOLL02","2012-10-01 07:18:34 AM","2012-10-01 07:20:15 AM","1.68"
"E","PLGE01","2012-10-01 07:21:40 AM","2012-10-01 07:22:51 AM","1.18"
"E","CRIG00","2012-10-01 07:22:49 AM","2012-10-01 07:23:54 AM","1.08"
"E","MGRE00","2012-10-01 07:23:56 AM","2012-10-01 07:24:52 AM","0.93"
"E","TCRE00","2012-10-01 07:24:43 AM","2012-10-01 07:25:34 AM","0.85"
"E","RUTH00","2012-10-01 07:25:19 AM","2012-10-01 07:26:12 AM","0.88"
"E","BOIS00","2012-10-01 07:26:38 AM","2012-10-01 07:27:14 AM","0.6"
"E","BLTE00","2012-10-01 07:27:15 AM","2012-10-01 07:27:57 AM","0.7"
"E","VSNA00","2012-10-01 07:28:00 AM","2012-10-01 07:28:52 AM","0.87"
"E","BISE00","2012-10-01 07:29:53 AM","2012-10-01 07:32:15 AM","2.37"
"E","BOCA00","2012-10-01 07:31:40 AM","2012-10-01 07:33:34 AM","1.9"
"E","BELL00","2012-10-01 07:32:45 AM","2012-10-01 07:34:35 AM","1.83"
"E","CLGE00","2012-10-01 07:33:40 AM","2012-10-01 07:35:28 AM","1.8"
"E","RSMA00","2012-10-01 07:34:30 AM","2012-10-01 07:36:31 AM","2.02"
"E","SVON00","2012-10-01 07:34:56 AM","2012-10-01 07:37:10 AM","2.23"
"E","GAIU00","2012-10-01 07:35:34 AM","2012-10-01 07:37:42 AM","2.13"
"E","CIPO00","2012-10-01 07:36:40 AM","2012-10-01 07:38:36 AM","1.93"
"E","PPAL00","2012-10-01 07:37:20 AM","2012-10-01 07:39:25 AM","2.08"
"E","NAIS00","2012-10-01 07:38:22 AM","2012-10-01 07:40:14 AM","1.87"
"E","MARG00","2012-10-01 07:38:56 AM","2012-10-01 07:40:37 AM","1.68"
"E","ANRS00","2012-10-01 07:40:00 AM","2012-10-01 07:41:43 AM","1.72"
"E","CRBS00","2012-10-01 07:41:07 AM","2012-10-01 07:42:49 AM","1.7"
"E","CHVA00","2012-10-01 07:41:44 AM","2012-10-01 07:43:23 AM","1.65"
"E","SSCH00","2012-10-01 07:42:41 AM","2012-10-01 07:44:17 AM","1.6"
"E","GRAV00","2012-10-01 07:43:16 AM","2012-10-01 07:44:50 AM","1.57"
"E","VLLA00","2012-10-01 07:44:22 AM","2012-10-01 07:46:03 AM","1.68"
"E","TRIZ00","2012-10-01 07:45:11 AM","2012-10-01 07:47:07 AM","1.93"
"E","HERM00","2012-10-01 07:46:20 AM","2012-10-01 07:48:06 AM","1.77"
